% Model:              poly_cp_WithResults.mph
% Version:            COMSOL 5.5.0.359
% Date:               Dec 21 2021, 10:33
% Dimension:          3
% Nodes:              7402
% Expressions:        1
% Description:        Volume
% x                       y                        z                        Color
1.9040160670701105E-6     2.999999999999999E-8     1.7827690386959526E-6    -5.016736994203033E-12
1.8716175750102784E-6     2.999999999999999E-8     1.7407240330481038E-6    -4.833664969127621E-12
1.839219082950447E-6      3.0E-8                   1.6986790274002559E-6    -4.666701920274242E-12
1.806820590890615E-6      3.0E-8                   1.656634021752407E-6     -4.515847847642903E-12
1.8434532469038913E-6     2.999999999999999E-8     1.7783876504527491E-6    -5.217978479940212E-12
1.8110547548440598E-6     3.0E-8                   1.736342644804901E-6     -5.046347687639579E-12
1.778656262784228E-6      3.0E-8                   1.6942976391570524E-6    -4.890825871560982E-12
1.7828904267376722E-6     3.0E-8                   1.7740062622095461E-6    -5.437523139128461E-12
1.7504919346778406E-6     3.0E-8                   1.7319612565616978E-6    -5.277333579602606E-12
1.7223276065714535E-6     3.0E-8                   1.7696248739663431E-6    -5.6753709717677764E-12
1.8042331052981155E-6     3.0E-8                   1.925429539741448E-6     -6.447786477451654E-12
1.8315349382070028E-6     3.0E-8                   1.97736442833315E-6      -6.717558641643142E-12
1.837494092555447E-6      3.0E-8                   1.8778760393929499E-6    -5.969544320719403E-12
1.8647959254643344E-6     3.0E-8                   1.9298109279846513E-6    -6.244780158237521E-12
1.8707550798127787E-6     2.999999999999999E-8     1.8303225390444508E-6    -5.492527826303198E-12
1.898056912721666E-6      2.999999999999999E-8     1.8822574276361527E-6    -5.773227337147944E-12
1.9313178999789976E-6     2.999999999999999E-8     1.8347039272876542E-6    -5.30290017837441E-12
1.7769312723892282E-6     3.0E-8                   1.8734946511497467E-6    -6.184164477741928E-12
1.8101922596465598E-6     3.0E-8                   1.825941150801248E-6     -5.7004586476830495E-12
1.7496294394803406E-6     3.0E-8                   1.8215597625580448E-6    -5.926692642513971E-12
2.0501522179840863E-6     0                        1.5101859864563722E-6    -2.44931075560323E-12
2.0970767626837627E-6     0                        1.4814432211747398E-6    -2.078285837246813E-12
2.1440013073834386E-6     0                        1.4527004558931079E-6    -1.7302683715422628E-12
2.190925852083115E-6      0                        1.4239576906114755E-6    -1.4052583584895813E-12
2.2378503967827913E-6     0                        1.3952149253298433E-6    -1.1032557980887654E-12
2.096534122793719E-6      0                        1.5406233430684777E-6    -2.5235117975787764E-12
2.1434586674933954E-6     0                        1.5118805777868458E-6    -2.17310150230079E-12
2.1903832121930717E-6     0                        1.4831378125052134E-6    -1.8456986596746706E-12
2.2373077568927477E-6     0                        1.454395047223581E-6     -1.5413032697004182E-12
2.142916027603352E-6      0                        1.5710606996805835E-6    -2.619537594961324E-12
2.1898405723030277E-6     0                        1.5423179343989513E-6    -2.2897419227617686E-12
2.236765117002704E-6      0                        1.513575169117319E-6     -1.9829537032140788E-12
2.1892979324129845E-6     0                        1.6014980562926892E-6    -2.7373881477508738E-12
2.236222477112661E-6      0                        1.572755291011057E-6     -2.428207098629748E-12
2.2356798372226173E-6     0                        1.6319354129047948E-6    -2.8770634559474228E-12
2.0417137525612044E-6     0                        1.569022222091663E-6     -2.9028017557214394E-12
2.088095657370837E-6      0                        1.599459578703769E-6     -2.9839257280415513E-12
2.13447756218047E-6       0                        1.6298969353158745E-6    -3.086874455768665E-12
2.1808594669901026E-6     0                        1.66033429192798E-6      -3.2116479389027795E-12
2.033275287138322E-6      0                        1.627858457726954E-6     -3.3577207326095333E-12
2.079657191947955E-6      0                        1.6582958143390598E-6    -3.4457676352742117E-12
2.1260390967575875E-6     0                        1.6887331709511653E-6    -3.5556392933458893E-12
2.0248368217154397E-6     0                        1.6866946933622449E-6    -3.8140676862675134E-12
2.0712187265250725E-6     0                        1.7171320499743506E-6    -3.909037519276755E-12
2.016398356292558E-6      0                        1.745530928997536E-6     -4.271842616695377E-12
2.197954268691999E-6      3.0E-8                   1.6254840880051743E-6    -3.0340641494219983E-12
2.201345985885213E-6      3.0E-8                   1.567099445928185E-6     -2.587318175336876E-12
2.245832035049909E-6      3.0E-8                   1.5974462915929079E-6    -2.727220867542471E-12
2.2047377030784267E-6     3.0E-8                   1.508714803851196E-6     -2.142920249785676E-12
2.249223752243123E-6      3.0E-8                   1.5390616495159186E-6    -2.283519254154312E-12
2.2081294202716406E-6     3.0E-8                   1.4503301617742067E-6    -1.7008703727684016E-12
2.2526154694363367E-6     3.0E-8                   1.4806770074389295E-6    -1.842165689300078E-12
2.256007186629551E-6      3.0E-8                   1.4222923653619402E-6    -1.4031601729797674E-12
2.153468219527303E-6      3.0E-8                   1.5951372423404513E-6    -2.913264291924152E-12
2.1568599367205167E-6     3.0E-8                   1.5367526002634622E-6    -2.4658220056759894E-12
2.1602516539137306E-6     3.0E-8                   1.4783679581864732E-6    -2.02072776796175E-12
2.1089821703626063E-6     3.0E-8                   1.5647903966757287E-6    -2.8108709569710156E-12
2.1123738875558206E-6     3.0E-8                   1.5064057545987394E-6    -2.3627323585598125E-12
2.06449612119791E-6       3.0E-8                   1.5344435510110061E-6    -2.726884144562589E-12
2.242440317856695E-6      3.0E-8                   1.655830933669897E-6     -3.1732705294645524E-12
2.031237410319779E-6      2.999999999999999E-8     1.7042757839667291E-6    -4.041978041065546E-12
2.0201511733604027E-6     2.999999999999999E-8     1.7608865282853038E-6    -4.481237263670432E-12
2.0868096964438526E-6     3.0E-8                   1.6780118853128778E-6    -3.6957788499730225E-12
2.0757234594844757E-6     2.999999999999999E-8     1.734622629631452E-6     -4.138903739301952E-12
2.1423819825679255E-6     3.0E-8                   1.651747986659026E-6     -3.3598075527585078E-12
2.1312957456085487E-6     3.0E-8                   1.7083587309776004E-6    -3.806798108811479E-12
2.186868031732622E-6      3.0E-8                   1.6820948323237488E-6    -3.484920372199013E-12
2.0423236472791565E-6     3.0E-8                   1.647665039648155E-6     -3.6031661136792753E-12
2.0978959334032294E-6     3.0E-8                   1.6214011409943033E-6    -3.2531012558627107E-12
2.0534098842385333E-6     3.0E-8                   1.5910542953295803E-6    -3.1648014815116236E-12
2.286791380884135E-6      0                        1.3688278427488846E-6    -8.138500721487735E-13
2.3367358621436774E-6     0                        1.3409843851436133E-6    -4.746871870002091E-13
2.38668034340322E-6       0                        1.3131409275383423E-6    -1.2728473046307522E-13
2.4366248246627626E-6     0                        1.285297469933071E-6     2.283572974626273E-13
2.4865693059223054E-6     0                        1.2574540123278E-6       5.922388967768998E-13
2.335189725095435E-6      0                        1.4016208820616636E-6    -9.369187955462971E-13
2.385134206354978E-6      0                        1.3737774244563927E-6    -5.756102328555599E-13
2.4350786876145208E-6     0                        1.3459339668511214E-6    -2.0606209877625357E-13
2.4850231688740627E-6     0                        1.3180905092458504E-6    1.7172560669162209E-13
2.3835880693067354E-6     0                        1.434413921374443E-6     -1.0380174585716916E-12
2.433532550566278E-6      0                        1.4065704637691717E-6    -6.54563218338782E-13
2.483477031825821E-6      0                        1.3787270061639004E-6    -2.6286940671730245E-13
2.431986413518036E-6      0                        1.4672069606872223E-6    -1.1171460612249573E-12
2.4819308947775783E-6     0                        1.439363503081951E-6     -7.115461434498745E-13
2.480384757729336E-6      0                        1.5000000000000013E-6    -1.1743046035060933E-12
2.2862487409940914E-6     0                        1.4280079646426225E-6    -1.2526368998396213E-12
2.3346470852053916E-6     0                        1.460801003955402E-6     -1.3800479412183479E-12
2.3830454294166918E-6     0                        1.4935940432681809E-6    -1.485488922224946E-12
2.4314437736279923E-6     0                        1.5263870825809603E-6    -1.5689598428594138E-12
2.285706101104048E-6      0                        1.4871880865363604E-6    -1.695026689432477E-12
2.3341044453153484E-6     0                        1.5199811258491398E-6    -1.8267800487924072E-12
2.3825027895266486E-6     0                        1.5527741651619188E-6    -1.936563347780208E-12
2.2851634612140046E-6     0                        1.5463682084300984E-6    -2.141019440927341E-12
2.333561805425305E-6      0                        1.5791612477428775E-6    -2.277115118268473E-12
2.284620821323961E-6      0                        1.6055483303238363E-6    -2.590615154324213E-12
2.485456314208088E-6      2.999999999999999E-8     1.4422541059849295E-6    -8.289650080707029E-13
2.4361875869480176E-6     2.999999999999999E-8     1.4727815446569737E-6    -1.2508366947415362E-12
2.441259143426775E-6      2.999999999999999E-8     1.4150356506419234E-6    -8.054747240345776E-13
2.3919904161667047E-6     2.999999999999999E-8     1.4455630893139678E-6    -1.2072758024151037E-12
2.397061972645461E-6      2.999999999999999E-8     1.3878171952989178E-6    -7.636360366247147E-13
2.3477932453853913E-6     3.0E-8                   1.4183446339709624E-6    -1.1453665067149339E-12
2.352864801864148E-6      3.0E-8                   1.3605987399559126E-6    -7.03448945841114E-13
2.303596074604078E-6      3.0E-8                   1.3911261786279568E-6    -1.0651088076410256E-12
2.490527870686845E-6      2.999999999999999E-8     1.3845082119698793E-6    -3.968891304811369E-13
2.446330699905531E-6      2.999999999999999E-8     1.3572897566268736E-6    -3.751210513615811E-13
2.4021335291242185E-6     3.0E-8                   1.330071301283868E-6     -3.3500456886828753E-13
2.4955994271656017E-6     3.0E-8                   1.3267623179548295E-6    2.0178449074466236E-14
2.4514022563842883E-6     3.0E-8                   1.2995438626118238E-6    4.0224323277452505E-14
2.5006709836443582E-6     3.0E-8                   1.2690164239397797E-6    4.2223773059610775E-13
2.480384757729331E-6      2.999999999999999E-8     1.499999999999979E-6     -1.276049183694231E-12
2.4327958697548037E-6     2.999999999999999E-8     1.5311661867339627E-6    -1.7078685297620627E-12
2.3885986989734903E-6     2.999999999999999E-8     1.503947731390957E-6     -1.6592140456270956E-12
2.385206981780277E-6      2.999999999999999E-8     1.5623323734679462E-6    -2.11350033737301E-12
2.341009810998963E-6      2.999999999999999E-8     1.5351139181249405E-6    -2.0414038580557706E-12
2.337618093805749E-6      3.0E-8                   1.5934985602019298E-6    -2.4929446065270745E-12
2.293420923024436E-6      3.0E-8                   1.566280104858924E-6     -2.397406132027562E-12
